0.7966101694915255,-0.5855212488044856
-0.8305084745762712,-0.5707883988672479
0.3220338983050848,-0.9018015459064217
-1.0,-0.545351286587159
0.05084745762711873,-0.9974178805214643
0.5593220338983051,-0.7391353564901808
0.9322033898305084,-0.5447926868262889
0.5254237288135593,-0.7641907942647699
-0.0847457627118644,-0.9928439912320544
-0.4576271186440678,-0.8134965697224282
-0.288135593220339,-0.920491849281032
0.4576271186440677,-0.8134965697224283
0.5932203389830508,-0.7142006775517284
-0.9661016949152542,-0.5431334758239197
0.5593220338983051,-0.7391353564901808
1.0,-0.545351286587159
-0.18644067796610164,-0.9658491370336428
-0.6949152542372881,-0.6433245316293112
-0.35593220338983056,-0.8815701828326222
0.3220338983050848,-0.9018015459064217
